Year,month,day,time,Temp,rH,VPD
2015,12,13,0900,-4.8,69.2,0.1315833
2015,12,13,1000,-5.2,72.3,0.11478888
2015,12,13,1100,-5.1,79.7,0.084767216
2015,12,13,1200,-6,85.7,0.05573871
2015,12,13,1300,-6.3,86.9,0.049896413
2015,12,13,1400,-6.1,93.3,0.025915385
2015,12,13,1500,-5.5,86.5,0.054676529
2015,12,13,1600,-5.5,86.3,0.055486552
2015,12,13,1700,-5.5,86.5,0.054676529
2015,12,13,1800,-4.8,82.3,0.075617676
2015,12,13,1900,-4.3,89.5,0.046592082
2015,12,13,2000,-2.8,86.3,0.068051
2015,12,13,2100,-1.3,83.5,0.091613165
2015,12,13,2200,,70.2,0.18201244
2015,12,13,2300,0.9,64.5,0.231480235
2015,12,14,0000,1.7,66.5,0.231416081
2015,12,14,0100,1.5,54.8,0.307777822
2015,12,14,0200,-0.4,65.7,0.203463344
2015,12,14,0300,,75.1,0.15208422
2015,12,14,0400,,65.2,0.21255144
2015,12,14,0500,,65.1,0.21316222
2015,12,14,0600,-1.2,84.5,0.086697685
2015,12,14,0700,-1.8,89.7,0.055113824
2015,12,14,0800,-1.8,88.9,0.059394509
2015,12,14,0900,-1.7,74.5,0.137460888
2015,12,14,1000,-2.4,88.2,0.060388349
2015,12,14,1100,-2.3,90.9,0.04691858
2015,12,14,1200,-2.5,92.2,0.039621476
2015,12,14,1300,-2.6,93.2,0.034285229
2015,12,14,1400,-2.6,93.4,0.03327684
2015,12,14,1500,-2.3,90.1,0.05104329
2015,12,14,1600,-4.3,94.9,0.02263044
2015,12,14,1700,-4,96.8,0.0145252
2015,12,14,1800,-2.9,92.8,0.035497694
2015,12,14,1900,-4.4,95.6,0.019377006
2015,12,14,2000,-1.8,90.3,0.05190331
2015,12,14,2100,-1.7,93.8,0.033421863
2015,12,14,2200,-0.9,88.5,0.065760143
2015,12,14,2300,-0.4,91.6,0.049827758
2015,12,15,0000,,86.2,0.08428764
2015,12,15,0100,,83.4,0.10138948
2015,12,15,0200,0,86.4,0.08306608
2015,12,15,0300,0.5,75.3,0.156454065
2015,12,15,0400,0.2,69.8,0.187163811
2015,12,15,0500,0.1,71,0.178422336
2015,12,15,0600,-0.8,77.5,0.129609942
2015,12,15,0700,-1.6,83.2,0.091234927
2015,12,15,0800,-1.3,83.3,0.092723628
2015,12,15,0900,-1.9,85.6,0.076483436
2015,12,15,1000,-1.8,78.7,0.113973247
2015,12,15,1100,-3.7,97.9,0.009750235
2015,12,15,1200,-4.4,97.4,0.011450049
2015,12,15,1300,-5.2,97.5,0.010360007
2015,12,15,1400,-5.8,98.3,0.006728791
2015,12,15,1500,-5.9,97.9,0.008248505
2015,12,15,1600,-6,97.6,0.009354748
2015,12,15,1700,-6.3,97.2,0.010664882
2015,12,15,1800,-6,97.5,0.00974453
2015,12,15,1900,-6.2,97.5,0.009595816
2015,12,15,2000,-5.8,97,0.011874338
2015,12,15,2100,-5.5,97.5,0.010125283
2015,12,15,2200,-5.5,97.6,0.009720272
2015,12,15,2300,-4.9,98,0.00847963
2015,12,16,0000,-4.8,98.1,0.008117152
2015,12,16,0100,-4.9,98.1,0.008055648
2015,12,16,0200,-3.9,98.8,0.005488211
2015,12,16,0300,-3.9,98.6,0.006402912
2015,12,16,0400,-3.8,98.2,0.008294622
2015,12,16,0500,-3.4,97.6,0.011397384
2015,12,16,0600,-3.6,97.3,0.01263073
2015,12,16,0700,-3.4,91,0.042740188
2015,12,16,0800,-2.8,81.6,0.091396964
2015,12,16,0900,-2.6,64.6,0.178484869
2015,12,16,1000,-4.2,78.4,0.096574514
2015,12,16,1100,,76.7,0.14231174
2015,12,16,1200,,71,0.1771262
2015,12,16,1300,,71.9,0.17162918
2015,12,16,1400,,80.9,0.11665898
2015,12,16,1500,,88.1,0.07268282
2015,12,16,1600,,89.2,0.06596424
2015,12,16,1700,,85.7,0.08734154
2015,12,16,1800,,84.7,0.09344934
2015,12,16,1900,,81.8,0.11116196
2015,12,16,2000,,81.3,0.11421586
2015,12,16,2100,-2.8,77.6,0.111265869
2015,12,16,2200,-2.6,72.7,0.137645111
2015,12,16,2300,-2.1,71.8,0.147573661
2015,12,17,0000,-1.9,69.2,0.163589572
2015,12,17,0100,-2.1,71.6,0.148620282
2015,12,17,0200,-2.1,73.2,0.140247309
2015,12,17,0300,-1.9,73.7,0.139688498
2015,12,17,0400,-2.4,77.5,0.115147276
2015,12,17,0500,-2.7,80.5,0.09758702
2015,12,17,0600,-2.8,78.7,0.10580192
2015,12,17,0700,-3.1,80.6,0.094225475
2015,12,17,0800,-3.3,82.1,0.08564605
2015,12,17,0900,-3.3,76.4,0.112918814
2015,12,17,1000,-3.2,79.2,0.100270966
2015,12,17,1100,-3.6,82.8,0.080462425
2015,12,17,1200,-3.6,83.5,0.077187791
2015,12,17,1300,-3.6,83,0.079526815
2015,12,17,1400,-3.5,84,0.075413777
2015,12,17,1500,-3.6,84.6,0.072041939
2015,12,17,1600,-3.6,86.1,0.065024867
2015,12,17,1700,-3.7,89.1,0.050608364
2015,12,17,1800,-3.8,86,0.064513725
2015,12,17,1900,-3.8,84,0.073729972
2015,12,17,2000,-3.6,88.5,0.053797552
2015,12,17,2100,-3.3,84.5,0.07416278
2015,12,17,2200,-3.1,81.6,0.089368492
2015,12,17,2300,-3,80.4,0.095912365
2015,12,18,0000,-3.4,83.5,0.078357012
2015,12,18,0100,-2.6,81.1,0.095292769
2015,12,18,0200,-2.9,81.9,0.089237258
2015,12,18,0300,-3.2,76.6,0.112804837
2015,12,18,0400,-3.2,77.1,0.110394477
2015,12,18,0500,-3.5,79,0.098980583
2015,12,18,0600,-3.6,78.9,0.098706812
2015,12,18,0700,-3.6,74.4,0.119758028
2015,12,18,0800,-3.1,74.8,0.122395978
2015,12,18,0900,-3.4,78.2,0.103526234
2015,12,18,1000,-3.9,79.1,0.095586336
2015,12,18,1100,-4.7,80,0.08609548
2015,12,18,1200,-4.6,74.5,0.11060836
2015,12,18,1300,-4.9,76.9,0.097939721
2015,12,18,1400,-5.3,82.2,0.0732024
2015,12,18,1500,-6.1,86.8,0.051057176
2015,12,18,1600,-5.7,80.8,0.076580575
2015,12,18,1700,-5,73.4,0.111923804
2015,12,18,1800,-5.5,84.2,0.063991789
2015,12,18,1900,-5.2,81.2,0.077907254
2015,12,18,2000,-4.7,80.3,0.084804047
2015,12,18,2100,,74.6,0.15513812
2015,12,18,2200,-3.1,76.5,0.114139106
2015,12,18,2300,-3,74.1,0.12674134
2015,12,19,0000,-3.2,76.7,0.112322765
2015,12,19,0100,-2.5,69.2,0.156454032
2015,12,19,0200,-2.3,61.6,0.197986095
2015,12,19,0300,-2.9,64,0.177488469
2015,12,19,0400,-2.6,59.5,0.204198791
2015,12,19,0500,-2.6,59.6,0.203694597
2015,12,19,0600,-2.9,62.3,0.185869869
2015,12,19,0700,-3.1,66.7,0.161737542
2015,12,19,0800,-3.6,73,0.126307295
2015,12,19,0900,-3.6,61.6,0.179637042
2015,12,19,1000,-3.6,60.5,0.184782895
2015,12,19,1100,-4.5,73.1,0.117569482
2015,12,19,1200,-7.1,80.9,0.068387125
2015,12,19,1300,-7.1,82.3,0.063374457
2015,12,19,1400,-7.1,80.6,0.069461269
2015,12,19,1500,-7.8,86.5,0.045774027
2015,12,19,1600,-7.6,84.5,0.053381493
2015,12,19,1700,-7,80.6,0.070001958
2015,12,19,1800,-6.3,71.6,0.108172377
2015,12,19,1900,-6.5,78.7,0.079887911
2015,12,19,2000,-4.1,75.3,0.111272753
2015,12,19,2100,-3.8,81.8,0.083867843
2015,12,19,2200,-3.1,78.8,0.102968045
2015,12,19,2300,-2,67.6,0.170816067
2015,12,20,0000,-1.6,61.2,0.210709237
2015,12,20,0100,-1.4,62.3,0.207783322
2015,12,20,0200,-1.5,57.3,0.233609149
2015,12,20,0300,-1.8,67.4,0.174437927
2015,12,20,0400,-1.6,68.7,0.169979359
2015,12,20,0500,-1.9,69.3,0.163058437
2015,12,20,0600,-2.2,68.9,0.161544949
2015,12,20,0700,-2.5,71.9,0.142738906
2015,12,20,0800,-2.6,73.3,0.134619944
2015,12,20,0900,-3.2,69.5,0.147031946
2015,12,20,1000,-3.1,67,0.160280447
2015,12,20,1100,-4.5,75.8,0.105768827
2015,12,20,1200,-6.2,81.8,0.069857542
2015,12,20,1300,-7.4,87,0.045474097
2015,12,20,1400,-8,84.9,0.050405352
2015,12,20,1500,-7.6,86.2,0.047526748
2015,12,20,1600,-6.9,84.1,0.057818936
2015,12,20,1700,-6.6,83.4,0.061781273
2015,12,20,1800,-7,84.1,0.057372739
2015,12,20,1900,-6.5,80.6,0.07276176
2015,12,20,2000,-4.2,83,0.076007719
2015,12,20,2100,-3.2,84.3,0.075685297
2015,12,20,2200,-2.3,79.6,0.105180113
2015,12,20,2300,-1,70.8,0.165750228
2015,12,21,0000,-1.4,72.9,0.149361486
2015,12,21,0100,-0.9,74.5,0.145815969
2015,12,21,0200,-1.1,72.6,0.154392243
2015,12,21,0300,-1.3,70.8,0.162127541
2015,12,21,0400,-1.3,71.5,0.158240922
2015,12,21,0500,-1.4,73.4,0.146605739
2015,12,21,0600,-1.8,73.4,0.142332787
2015,12,21,0700,-2.1,71.4,0.149666904
2015,12,21,0800,-2.4,76.3,0.121288464
2015,12,21,0900,-2.8,79.7,0.100834694
2015,12,21,1000,-2.8,77.2,0.11325276
2015,12,21,1100,-3.2,81.2,0.090629527
2015,12,21,1200,-4.7,77.5,0.096857414
2015,12,21,1300,-6.4,84.6,0.058206561
2015,12,21,1400,-6.9,87.4,0.045818779
2015,12,21,1500,-7.1,89,0.039385256
2015,12,21,1600,-8.7,89,0.034757443
2015,12,21,1700,-8.5,88.6,0.036592141
2015,12,21,1800,-7.9,86.5,0.045417978
2015,12,21,1900,-6.2,89,0.042221591
2015,12,21,2000,-3.3,77.8,0.10622024
2015,12,21,2100,-2.9,81.4,0.091702376
2015,12,21,2200,-2.4,93.6,0.032753003
2015,12,21,2300,-1.4,77.6,0.123457465
2015,12,22,0000,-2,82.6,0.091734555
2015,12,22,0100,-1.2,83.1,0.094528444
2015,12,22,0200,-1.6,88.4,0.062995545
2015,12,22,0300,-1.5,86.6,0.073310599
2015,12,22,0400,0,74.5,0.1557489
2015,12,22,0500,-0.7,71.9,0.163061065
2015,12,22,0600,-0.8,75.3,0.142282914
2015,12,22,0700,-1.3,79.5,0.113822418
2015,12,22,0800,-1.8,80.4,0.10487679
2015,12,22,0900,-2.2,83.1,0.087784876
2015,12,22,1000,-2.3,81,0.09796187
2015,12,22,1100,-3.3,92.1,0.037799094
2015,12,22,1200,-3,82.4,0.086125389
2015,12,22,1300,-3.4,91,0.042740188
2015,12,22,1400,-3.9,92.9,0.032471913
2015,12,22,1500,-3.6,90.9,0.042570237
2015,12,22,1600,-3.2,87.3,0.061223138
2015,12,22,1700,-3.5,88.3,0.055146325
2015,12,22,1800,-2.4,73.1,0.137664966
2015,12,22,1900,-2.1,68.4,0.16536623
2015,12,22,2000,-2.3,68.8,0.160863703
2015,12,22,2100,-1.9,60.3,0.210860584
2015,12,22,2200,-3,58.3,0.204058451
2015,12,22,2300,-3,63.5,0.178612313
2015,12,23,0000,-2.5,68.7,0.158993871
2015,12,23,0100,-3.1,79.3,0.100539553
2015,12,23,0200,-2.2,72.7,0.141806338
2015,12,23,0300,-2.1,76.8,0.121408118
2015,12,23,0400,-2.9,79.1,0.103041917
2015,12,23,0500,-2.8,74.4,0.127160993
2015,12,23,0600,-3.4,87.8,0.0579367
2015,12,23,0700,-3.3,87.2,0.061244102
2015,12,23,0800,-3.4,90.1,0.047014207
2015,12,23,0900,-3.1,73.2,0.130167151
2015,12,23,1000,-2.7,66.3,0.168650389
2015,12,23,1100,-2.9,68,0.157767528
2015,12,23,1200,-2.3,59.9,0.206751105
2015,12,23,1300,-3.4,84.3,0.074557884
2015,12,23,1400,-3.3,81.6,0.088038397
2015,12,23,1500,-3,70.2,0.145825943
2015,12,23,1600,-3.2,72,0.134980147
2015,12,23,1700,-3.4,80.4,0.093078632
2015,12,23,1800,-3.2,73.8,0.126302852
2015,12,23,1900,-3,76.4,0.115486317
2015,12,23,2000,-2.9,68.5,0.15530241
2015,12,23,2100,-3.3,75.4,0.117703509
2015,12,23,2200,-3.9,83.6,0.075005546
2015,12,23,2300,-3.9,81.7,0.083695213
2015,12,24,0000,-3.9,80.1,0.091012827
2015,12,24,0100,-3.9,81.1,0.086439318
2015,12,24,0200,-4,77.1,0.103945959
2015,12,24,0300,-3.8,75.6,0.112438207
2015,12,24,0400,-4,82.8,0.078072948
2015,12,24,0500,-3.7,77.7,0.103538212
2015,12,24,0600,-3.9,81.6,0.084152564
2015,12,24,0700,-3.6,75.4,0.11507998
2015,12,24,0800,-3.9,77.5,0.10290395
2015,12,24,0900,-3.8,74.4,0.117967954
2015,12,24,1000,-3.8,66.9,0.152528879
2015,12,24,1100,-4.1,73.7,0.118480705
2015,12,24,1200,-4.5,80.9,0.083478703
2015,12,24,1300,-4.6,76.7,0.101065678
2015,12,24,1400,-4.2,73.1,0.120271038
2015,12,24,1500,-4,67.3,0.148429383
2015,12,24,1600,-3.9,62.2,0.172878637
2015,12,24,1700,-3.7,61,0.181075796
2015,12,24,1800,-3.5,58,0.197961165
2015,12,24,1900,-3.1,54.4,0.221478436
2015,12,24,2000,-2.3,47.1,0.27274647
2015,12,24,2100,-1.1,34.5,0.369076348
2015,12,24,2200,-1.5,38.6,0.335915731
2015,12,24,2300,0,32.3,0.41349806
2015,12,25,0000,0.7,28.4,0.460157086
2015,12,25,0100,0.7,30.8,0.444732826
2015,12,25,0200,-0.4,49.8,0.297780171
2015,12,25,0300,0.4,48.5,0.323848208
2015,12,25,0400,-0.3,54.6,0.271284617
2015,12,25,0500,-0.7,52.4,0.27621732
2015,12,25,0600,-0.8,51.2,0.281109563
2015,12,25,0700,-1,57,0.244084239
2015,12,25,0800,-1.4,57.8,0.232585045
2015,12,25,0900,-1.8,56,0.235437693
2015,12,25,1000,-1.6,57.1,0.232974904
2015,12,25,1100,-3.8,76.2,0.109673333
2015,12,25,1200,-4.2,75,0.111776058
2015,12,25,1300,-4.1,71.4,0.128842136
2015,12,25,1400,-5,75.9,0.10140465
2015,12,25,1500,-5.8,82.7,0.068475347
2015,12,25,1600,-6.4,84.8,0.057450631
2015,12,25,1700,-6.2,80.5,0.074847366
2015,12,25,1800,-5.5,74.7,0.102467865
2015,12,25,1900,-3.4,71.3,0.136293711
2015,12,25,2000,-3,74.2,0.126251991
2015,12,25,2100,-2.4,77.8,0.113611979
2015,12,25,2200,-2.3,78.6,0.110336001
2015,12,25,2300,-1.7,79.6,0.109968711
2015,12,26,0000,-1.3,80.3,0.109380567
2015,12,26,0100,0.3,72.3,0.172924178
2015,12,26,0200,0.8,72.5,0.17802187
2015,12,26,0300,0.3,71.2,0.179791203
2015,12,26,0400,-0.3,72.3,0.165519469
2015,12,26,0500,-0.9,74.9,0.14352866
2015,12,26,0600,-1,78.9,0.119771569
2015,12,26,0700,0,79.4,0.12582068
2015,12,26,0800,-1.6,71.2,0.156402733
2015,12,26,0900,-2.1,73,0.14129393
2015,12,26,1000,-2.4,78.7,0.109006088
2015,12,26,1100,-3,79,0.102763249
2015,12,26,1200,-2.7,76.8,0.116103532
2015,12,26,1300,-3.3,85.9,0.067464207
2015,12,26,1400,-3.4,83.4,0.078831903
2015,12,26,1500,-3.6,85.6,0.067363891
2015,12,26,1600,-3.2,83.5,0.079541872
2015,12,26,1700,-3.3,86.2,0.066028798
2015,12,26,1800,-2.9,83.2,0.082827952
2015,12,26,1900,-2.7,87.5,0.062555782
2015,12,26,2000,-2.5,86.7,0.067559696
2015,12,26,2100,-3.1,88.8,0.054398212
2015,12,26,2200,-2.8,82.8,0.085436292
2015,12,26,2300,-2.5,74.3,0.130547683
2015,12,27,0000,-2.5,75.9,0.122420201
2015,12,27,0100,-2.4,73.6,0.135106137
2015,12,27,0200,-2.9,85.4,0.071981435
2015,12,27,0300,-3.5,90,0.047133611
2015,12,27,0400,-3,87.9,0.059211205
2015,12,27,0500,-2.8,90.4,0.047685373
2015,12,27,0600,-2.7,91.1,0.044539717
2015,12,27,0700,-2.5,84.1,0.080766854
2015,12,27,0800,-2.2,84.9,0.078435008
2015,12,27,0900,-2.2,83.9,0.083629379
2015,12,27,1000,-2,78.7,0.112295748
2015,12,27,1100,-2.5,88.7,0.057400343
2015,12,27,1200,-2.7,86.9,0.06555846
2015,12,27,1300,-2.3,81.2,0.096930693
2015,12,27,1400,-2.1,80.4,0.102568927
2015,12,27,1500,-1.4,67.4,0.179674703
2015,12,27,1600,-2.7,85.1,0.074566492
2015,12,27,1700,-2.8,79,0.104311752
2015,12,27,1800,-2.2,69.4,0.158947764
2015,12,27,1900,-2.4,76.1,0.122311995
2015,12,27,2000,-2.1,71.2,0.150713526
2015,12,27,2100,0.4,58.7,0.259707398
2015,12,27,2200,0,66.6,0.20400052
2015,12,27,2300,0,58.5,0.2534737
2015,12,28,0000,-0.6,75.7,0.142048174
2015,12,28,0100,-0.5,77,0.135437808
2015,12,28,0200,-0.2,72.3,0.166733792
2015,12,28,0300,-0.4,67.2,0.19456553
2015,12,28,0400,-0.1,71.3,0.174019367
2015,12,28,0500,0.1,70.3,0.182729082
2015,12,28,0600,-0.5,78.6,0.126016048
2015,12,28,0700,-1.4,77.3,0.125110913
2015,12,28,0800,-1.7,81.3,0.100804651
2015,12,28,0900,-1.8,84.6,0.082403192
2015,12,28,1000,-1.5,81.4,0.101759489
2015,12,28,1100,-3.2,87.5,0.060258994
2015,12,28,1200,-3.5,91.9,0.038178225
2015,12,28,1300,-4.2,90.4,0.042922006
2015,12,28,1400,-5.6,95.8,0.0168808
2015,12,28,1500,-4.5,77.2,0.09964997
2015,12,28,1600,-5.7,89.9,0.040284573
2015,12,28,1700,-4.4,76.3,0.104371602
2015,12,28,1800,-3.7,54.7,0.210326502
2015,12,28,1900,-1.7,52.6,0.255515534
2015,12,28,2000,-0.9,43.9,0.320795132
2015,12,28,2100,0.1,54.3,0.281168991
2015,12,28,2200,0.9,61.2,0.252998115
2015,12,28,2300,1.7,57.1,0.296350743
2015,12,29,0000,,48.2,0.31638404
2015,12,29,0100,,44.9,0.33653978
2015,12,29,0200,1.7,52.2,0.330199662
2015,12,29,0300,,53,0.2870666
2015,12,29,0400,1.9,64,0.252284448
2015,12,29,0500,0.8,67.5,0.210389483
2015,12,29,0600,0.5,73.8,0.165955324
2015,12,29,0700,0.2,62.1,0.234884385
2015,12,29,0800,,50.5,0.3023361
2015,12,29,0900,-0.9,77.3,0.129804804
2015,12,29,1000,-1.5,81.4,0.101759489
2015,12,29,1100,-2,70.1,0.157635815
2015,12,29,1200,-2.6,82.6,0.087729851
2015,12,29,1300,-3.6,88.8,0.052394137
2015,12,29,1400,-2.9,83.3,0.082334929
2015,12,29,1500,-2.9,81.4,0.091702376
2015,12,29,1600,-3.9,88.9,0.050765949
2015,12,29,1700,-4.2,86.7,0.059464863
2015,12,29,1800,-5.6,87.8,0.049034705
2015,12,29,1900,-4,87.6,0.056285148
2015,12,29,2000,-3.4,90.3,0.046064425
2015,12,29,2100,-1.7,80.4,0.105656212
2015,12,29,2200,-1,80.5,0.110689364
2015,12,29,2300,-1.1,87,0.073251794
2015,12,30,0000,-0.7,87.5,0.072536061
2015,12,30,0100,-0.3,82.5,0.104570062
2015,12,30,0200,-0.9,85.9,0.080627654
2015,12,30,0300,-1.2,88.9,0.062086729
2015,12,30,0400,-0.9,89.3,0.061185524
2015,12,30,0500,-0.6,84.2,0.092360541
2015,12,30,0600,-0.4,84.5,0.091944077
2015,12,30,0700,-0.6,83.3,0.097621584
2015,12,30,0800,-1,85.8,0.080604563
2015,12,30,0900,-1.2,88.7,0.063205409
2015,12,30,1000,-1.2,87.6,0.069358148
2015,12,30,1100,-1.3,87.4,0.069959145
2015,12,30,1200,-1.6,88.9,0.06028022
2015,12,30,1300,-1.5,87.2,0.070028035
2015,12,30,1400,-2.1,94.7,0.027735475
2015,12,30,1500,-1.9,94.6,0.028681289
2015,12,30,1600,-1,86.6,0.076063461
2015,12,30,1700,-1,83.7,0.092524956
2015,12,30,1800,-1.2,77,0.128648178
2015,12,30,1900,-1,69.3,0.174264794
2015,12,30,2000,-0.1,67.5,0.197060258
2015,12,30,2100,-0.6,64.3,0.208688058
2015,12,30,2200,-1.3,77.1,0.127147969
2015,12,30,2300,-1.1,69.6,0.171296504
2015,12,31,0000,-0.5,63.8,0.213167333
2015,12,31,0100,-0.7,73.1,0.156097603
2015,12,31,0200,-0.5,73.6,0.155459049
2015,12,31,0300,-0.7,72.7,0.158418757
2015,12,31,0400,-0.3,71.6,0.169702272
2015,12,31,0500,-0.2,64.1,0.21609181
2015,12,31,0600,-0.2,73.2,0.161316448
2015,12,31,0700,0.6,67.1,0.20991271
2015,12,31,0800,-0.5,58.5,0.244376915
2015,12,31,0900,0.8,41.1,0.381290478
2015,12,31,1000,0.1,47.1,0.32546695
2015,12,31,1100,-0.2,41.4,0.352729249
2015,12,31,1200,0,37.1,0.38418062
2015,12,31,1300,-0.4,43.7,0.333964614
2015,12,31,1400,-0.7,48.6,0.298268282
2015,12,31,1500,-0.2,46.3,0.323234824
2015,12,31,1600,0,41.8,0.35547396
2015,12,31,1700,0.1,43.5,0.34761593
2015,12,31,1800,-0.1,63.9,0.218888472
2015,12,31,1900,-1.5,77.4,0.12364325
2015,12,31,2000,-1.4,66.7,0.183532749
2015,12,31,2100,-1.9,81.9,0.09613543
2015,12,31,2200,-1.3,74.2,0.143249677
2015,12,31,2300,-1.1,77.5,0.126781952
2016,1,1,0000,-1.3,76.7,0.129368894
2016,1,1,0100,-0.8,76.4,0.135946428
2016,1,1,0200,-1.2,74.9,0.140394316
2016,1,1,0300,-1,68.9,0.176535345
2016,1,1,0400,-0.9,67.8,0.1841284
2016,1,1,0500,-1.3,74.3,0.142694446
2016,1,1,0600,-1.7,73.4,0.143390574
2016,1,1,0700,-1.7,76.6,0.12614058
2016,1,1,0800,-2.3,79.9,0.103633347
2016,1,1,0900,-2.5,83.4,0.084322628
2016,1,1,1000,-2,72.7,0.143928353
2016,1,1,1100,-2.3,75.3,0.127350431
2016,1,1,1200,-2.9,76.7,0.114874481
2016,1,1,1300,-2.9,73.7,0.129665187
2016,1,1,1400,-4.7,76.3,0.102023143
2016,1,1,1500,-5.6,78.8,0.085207848
2016,1,1,1600,-2.6,67.2,0.165375811
2016,1,1,1700,-3.4,81.8,0.086430158
2016,1,1,1800,-3.5,84.5,0.073057097
2016,1,1,1900,-3.3,77.4,0.108134118
2016,1,1,2000,-2.3,77.9,0.113945123
2016,1,1,2100,-2.1,79.7,0.106232103
2016,1,1,2200,-2.2,69.4,0.158947764
2016,1,1,2300,-2,77.9,0.116513428
2016,1,2,0000,-2,77.6,0.118095059
2016,1,2,0100,-2.3,83.5,0.08507215
2016,1,2,0200,-2.3,85.7,0.073729197
2016,1,2,0300,-2.2,79.9,0.104406864
2016,1,2,0400,-2.3,75.8,0.124772487
2016,1,2,0500,-2.1,78.6,0.111988523
2016,1,2,0600,-3,84.2,0.077317111
2016,1,2,0700,-2.8,82.3,0.087919906
2016,1,2,0800,-2.8,82.5,0.08692646
2016,1,2,0900,-3.2,82.2,0.085808808
2016,1,2,1000,-3.1,79.8,0.098111062
2016,1,2,1100,-3.4,84.6,0.073133211
2016,1,2,1200,-3.5,86.6,0.063159038
2016,1,2,1300,-3.1,85.4,0.070911955
2016,1,2,1400,-4.5,91.4,0.037587269
2016,1,2,1500,-4.1,87.4,0.056762619
2016,1,2,1600,-4.2,86.9,0.058570654
2016,1,2,1700,-4.2,86.1,0.062147488
2016,1,2,1800,-3.6,82.6,0.081398035
2016,1,2,1900,-3.2,82.1,0.08629088
2016,1,2,2000,-3.7,88.9,0.051536957
2016,1,2,2100,-3.4,87.8,0.0579367
2016,1,2,2200,-2.7,84.7,0.076568277
2016,1,2,2300,-2.2,83.9,0.083629379
2016,1,3,0000,0,74.4,0.15635968
2016,1,3,0100,-2.8,85.9,0.070037891
2016,1,3,0200,-2.5,73.1,0.136643294
2016,1,3,0300,-2.2,75.8,0.125703787
2016,1,3,0400,-2,77.3,0.119676689
2016,1,3,0500,-2,81.1,0.099642706
2016,1,3,0600,-2.7,87.7,0.06155489
2016,1,3,0700,-2.9,88.1,0.0586698
2016,1,3,0800,-2.9,80.6,0.095646564
2016,1,3,0900,-3,79.6,0.099827156
2016,1,3,1000,-2.8,73.2,0.133121665
2016,1,3,1100,-3,77.7,0.109124783
2016,1,3,1200,-3.7,77.7,0.103538212
2016,1,3,1300,-4.8,77.5,0.096124164
2016,1,3,1400,-4.9,72.7,0.115746943
2016,1,3,1500,-5.4,81.4,0.075910288
2016,1,3,1600,-5.3,80.4,0.08060489
2016,1,3,1700,-4.5,75.2,0.108391195
2016,1,3,1800,-4.4,78.2,0.096004259
2016,1,3,1900,-3.9,75.8,0.110678916
2016,1,3,2000,-3.3,66.8,0.158851891
2016,1,3,2100,0,55.8,0.26996476
2016,1,3,2200,-1.4,57.5,0.234238493
2016,1,3,2300,-1.1,53.5,0.262016033
2016,1,4,0000,-1.4,57.5,0.234238493
2016,1,4,0100,-1,59.2,0.231596208
2016,1,4,0200,0.1,44.6,0.340848186
2016,1,4,0300,-1.1,56,0.24792915
2016,1,4,0400,-1,47.5,0.298009827
2016,1,4,0500,0.6,52.6,0.30242743
2016,1,4,0600,0.4,40.1,0.376670052
2016,1,4,0700,-1.7,63.9,0.194601493
2016,1,4,0800,-0.9,50.2,0.28477001
2016,1,4,0900,-0.2,47.1,0.318419407
2016,1,4,1000,-2.4,70,0.153529701
2016,1,4,1100,-3,80.8,0.09395497
2016,1,4,1200,-2.9,77.1,0.112902387
2016,1,4,1300,-2.9,74.7,0.124734952
2016,1,4,1400,-3,77.7,0.109124783
2016,1,4,1500,-2.2,70.7,0.152195081
2016,1,4,1600,-1.7,60.4,0.213468674
2016,1,4,1700,-1.2,60.1,0.223176622
2016,1,4,1800,-2.2,70,0.155831141
2016,1,4,1900,-3,79,0.102763249
2016,1,4,2000,-3.6,90.7,0.043505846
2016,1,4,2100,-2.8,77,0.114246205
2016,1,4,2200,-0.6,62.3,0.220379265
2016,1,4,2300,-1.7,73.5,0.142851511
2016,1,5,0000,-0.4,56,0.26100254
2016,1,5,0100,0.4,50.5,0.311271579
2016,1,5,0200,0.4,51.6,0.304354433
2016,1,5,0300,1.3,50.1,0.334918376
2016,1,5,0400,0.5,53,0.297706115
2016,1,5,0500,-0.8,61.3,0.2229291
2016,1,5,0600,0.7,50.5,0.31812536
2016,1,5,0700,-0.2,52,0.288924982
2016,1,5,0800,0.7,46.2,0.345760492
2016,1,5,0900,-0.1,57.9,0.255268827
2016,1,5,1000,-0.8,62,0.218896791
2016,1,5,1100,-1.8,74.8,0.134841588
2016,1,5,1200,-1.4,57.3,0.235340792
2016,1,5,1300,-0.9,50.7,0.281910874
2016,1,5,1400,-1,50.9,0.278710143
2016,1,5,1500,-0.3,41.1,0.351952951
2016,1,5,1600,-0.3,39.6,0.360916099
2016,1,5,1700,-0.3,40.4,0.356135753
2016,1,5,1800,-0.2,38.1,0.372592841
2016,1,5,1900,-0.7,35.5,0.374286074
2016,1,5,2000,0.5,46,0.342045324
2016,1,5,2100,-2.2,65.6,0.178686375
2016,1,5,2200,-1.3,58,0.233197149
2016,1,5,2300,-0.9,44.9,0.315076859
2016,1,6,0000,-0.7,61.7,0.222250491
2016,1,6,0100,0.9,53.8,0.301250333
2016,1,6,0200,-0.4,67.7,0.191599592
2016,1,6,0300,-0.1,67.2,0.198879276
2016,1,6,0400,0.2,62.3,0.233644889
2016,1,6,0500,0.4,52.7,0.297437287
